standardized_smiles,scaffold,pic50,split
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Cl)cn3)cnc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cncc(C=Cc3cnccn3)c2)C1,6.805,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,6.949999999999999,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,7.140000000000001,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCC4CC4)cn3)c2)C1,6.77,test
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CCCC4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCC4CCCC4)cn3)c2)C1,6.765000000000001,test
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CCCCC4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCC4CCCCC4)cn3)c2)C1,6.565,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCCC(F)(F)F)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,6.42,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCCn4cc(Br)cn4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCCn4cccn4)cn3)c2)C1,6.735,validation
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCCn4ccnc4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCCn4ccnc4)cn3)c2)C1,5.65,validation
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCc4ccccc4)cn3)cnc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cncc(C=Cc3cnc(OCc4ccccc4)cn3)c2)C1,6.255,validation
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCc4ccncc4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCc4ccncc4)cn3)c2)C1,5.705,test
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCc4ncco4)cn3)c2)C1,8.225000000000001,validation
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Oc4ccccc4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(Oc4ccccc4)cn3)c2)C1,6.1,test
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ncc(C#N)cc3Cl)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3ccccn3)c2)C1,7.805,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3ccccn3)c2)C1,7.56,train
CC1(C)C(N)=N[C@](C)(c2cc(/C=C/c3ccc(Cl)cc3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3ccccc3)c2)C1,6.805,test
CC1(C)C(N)=N[C@](C)(c2cc(Br)c[nH]c2=O)CS1(=O)=O,O=c1[nH]cccc1C1CS(=O)(=O)CC=N1,4.68,validation
CC1(C)C(N)=N[C@](C)(c2cc(Br)ccc2F)C2(CC2)S1(=O)=O,O=S1(=O)CC=NC(c2ccccc2)C12CC2,4.51,test
CC1(C)C(N)=N[C@](C)(c2cc(C(=O)Nc3ccc(C#N)cc3O)ccc2F)CS1(=O)=O,O=C(Nc1ccccc1)c1cccc(C2CS(=O)(=O)CC=N2)c1,5.64,train
CC1(C)C(N)=N[C@](C)(c2cc(C(=O)Nc3ccc(Cl)cc3)ccc2F)CS1(=O)=O,O=C(Nc1ccccc1)c1cccc(C2CS(=O)(=O)CC=N2)c1,5.33,train
CC1(C)C(N)=N[C@](C)(c2cc(N)ccc2F)[C@@H](F)S1(=O)=O,O=S1(=O)CC=NC(c2ccccc2)C1,5.43,test
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)N3CC=CCC3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)N1CC=CCC1,6.24,validation
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,8.57,train
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C(F)F)cn3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,8.57,train
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cc3F)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccc1,7.91,validation
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,9.0,train
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,9.035,train
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,8.72,train
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,9.22,train
CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1cc[nH]n1,8.76,validation
CC1(C)C(N)=N[C@](C)(c2cc(NCc3c(Cl)cnn3CC(F)(F)F)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(NCc3ccn[nH]3)c2)C1,6.68,train
CC1(C)C(N)=N[C@](C)(c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(NCc3cc[nH]n3)c2)C1,8.64,train
CC1(C)C(N)=N[C@](C)(c2cc(NCc3nn(CC(F)(F)F)cc3Cl)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(NCc3cc[nH]n3)c2)C1,7.34,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3c(Cl)sc4cc(C#N)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3csc4cccnc34)c2)C1,7.86,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3csc4cc(C#N)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3csc4cccnc34)c2)C1,8.7,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(Br)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.08,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(C#C[Si](C)(C)C)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,8.17,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(CO)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,8.35,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(Cl)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.15,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(F)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.25,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4cc(C#N)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.27,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,7.465,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.23,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)[C@@H](F)S1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.04,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4cc(OCC(F)F)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,7.84,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4nc(C(F)(F)F)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4nccnc34)c2)C1,8.28,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4nc(O)cnc34)cc(F)c2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nccc4nccnc34)c2)C1,8.43,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3ncnc4cccnc34)c2)C1,8.7,train
CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncnc4cc(OCC5CC5)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3ncnc4cc(OCC5CC5)cnc34)c2)C1,8.81,validation
CC1(C)C(N)=N[C@](C)(c2cc(Nc3nncc4cc(Br)cnc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Nc3nncc4cccnc34)c2)C1,8.765,validation
CC1(C)C(N)=N[C@](C)(c2cc(Oc3cc(F)cc(C(F)(F)F)c3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Oc3ccccc3)c2)C1,6.87,train
CC1(C)C(N)=N[C@](C)(c2cc(Oc3ccc(C#N)cc3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Oc3ccccc3)c2)C1,5.75,train
CC1(C)C(N)=N[C@](C)(c2cc(Oc3ccc4ccccc4c3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Oc3ccc4ccccc4c3)c2)C1,5.63,train
CC1(C)C(N)=N[C@](C)(c2cc(Oc3ccccn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Oc3ccccn3)c2)C1,6.92,test
CC1(C)C(N)=N[C@](C)(c2cc(Sc3cccc4ccccc34)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Sc3cccc4ccccc34)c2)C1,5.6,validation
CC1(C)C(N)=N[C@](C)(c2cc(Sc3ccccn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(Sc3ccccn3)c2)C1,5.49,validation
CC1(C)C(N)=N[C@](CF)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3ccccn3)c2)C1,7.27,train
CC1(C)C(N)=N[C@](CF)(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,6.4350000000000005,train
CC1(C)C(N)=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1ccccn1,9.12,train
CC1(C)C(N)=N[C@](CF)(c2cc(NC(=O)c3cnc(OCC4CC4)cn3)ccc2F)CS1(=O)=O,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1cnc(OCC2CC2)cn1,9.3,test
CC1(C)C(NC(=O)OCC2CCCC2)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CCCC4)cn3)ccc2F)CS1(=O)=O,O=C(NC1=NC(c2cccc(C=Cc3cnc(OCC4CCCC4)cn3)c2)CS(=O)(=O)C1)OCC1CCCC1,6.744999999999999,train
CC1(C)C=C(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3=CCOCC3)cc12,8.59,train
CC1(C)C=C(c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)CCO1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncc(C3=CCOCC3)cc12,8.615,train
CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1,O=C(C=Cc1ccccc1)c1ccc2c(c1)C=CCO2,5.01,test
CC1(C)CC2(N=C(N)N(CC(F)(F)F)C2=O)c2cc(-c3cccc(Cl)c3)ccc2O1,O=C1NC=NC12CCOc1ccc(-c3ccccc3)cc12,6.22,train
CC1(C)CC2CC(C)(CN2C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,O=C(N1CC2CCCC1C2)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,8.23,test
CC1(C)CCC([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)O1,C1=NC2(c3ccccc3)COC(C3CCCO3)CC2CS1,6.74,train
CC1(C)CN(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(N3CCOCC3)cc12,8.030000000000001,train
CC1(C)CN(c2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cncnc4)ccc2O3)CCO1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1Oc1ccc(N3CCOCC3)cc12,7.74,train
CC1(C)CN2C(N)=NC(c3ccc(OC(F)(F)F)cc3)(c3cccc(-c4cccnc4F)c3)C2=N1,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C2=NCCN12,6.72,train
CC1(C)COCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,8.64,train
CC1(C)COc2ccc(-c3cc(F)cc(F)c3)cc2C12C=C(F)C(N)=N2,C1=CC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,6.19,test
CC1(C)COc2ccc(-c3cncc(F)c3)cc2C12C=C(F)C(N)=N2,C1=CC2(CCOc3ccc(-c4cccnc4)cc32)N=C1,6.11,test
CC1(C)COc2ccc(-c3cncnc3)cc2C12C=C(F)C(N)=N2,C1=CC2(CCOc3ccc(-c4cncnc4)cc32)N=C1,6.11,test
CC1(C)C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)NC(N)O1,O=C(Nc1cccc(C2CCOCN2)c1)c1ccccn1,7.03,train
CC1(C)C[C@@](C)(c2cc(NC(=O)c3ncccc3F)ccn2)N=C(N)S1,O=C(Nc1ccnc(C2CCSC=N2)c1)c1ccccn1,8.0,test
CC1(C)C[C@H]2COC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,O=C(Nc1csc(C23COCCC2COC=N3)n1)c1ccccn1,6.21,train
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2n[nH]c(=O)[nH]2)=N1,O=c1[nH]nc(C(Cc2ccccc2)NC2=NCCc3ccccc32)[nH]1,5.47,test
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1ccsc1,5.54,train
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2Br)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1ccsc1,5.02,train
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cc[nH]n2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1cc[nH]n1,5.9,validation
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ccncc2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1ccncc1,5.73,test
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cn[nH]c2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1cn[nH]c1,6.35,train
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ncco2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1ncco1,6.09,test
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2Br)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1ccsc1,6.51,train
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2C2CC2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1C1CC1,5.61,test
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2CCC2CC2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1CCC1CC1,6.24,validation
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)O)=N1,c1csc(CCNC2=NCCc3ccccc32)c1,6.15,test
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)C(=O)O)=N1,c1ccc(CCNC2=NCCc3ccccc32)cc1,5.55,train
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccccc3c(=O)[nH]2)=N1,O=c1[nH]c(C(Cc2ccccc2)NC2=NCCc3ccccc32)nc2ccccc12,5.14,validation
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=N1,O=c1[nH]c(C(Cc2ccccc2)NC2=NCCc3ccccc32)nc2ccncc12,6.77,validation
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1,O=c1ccnc(C(Cc2ccccc2)NC2=NCCc3ccccc32)[nH]1,6.33,train
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(Cl)c(=O)[nH]2)=N1,O=c1ccnc(C(Cc2ccccc2)NC2=NCCc3ccccc32)[nH]1,6.25,train
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(I)c(=O)[nH]2)=N1,O=c1ccnc(C(Cc2ccccc2)NC2=NCCc3ccccc32)[nH]1,6.23,train
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc3ccoc3n2)=N1,c1ccc(CC(NC2=NCCc3ccccc32)c2ncc3ccoc3n2)cc1,4.13,test
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nccc(=O)[nH]2)=N1,O=c1ccnc(C(Cc2ccccc2)NC2=NCCc3ccccc32)[nH]1,5.57,train
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2noc(=O)[nH]2)=N1,O=c1[nH]c(C(Cc2ccccc2)NC2=NCCc3ccccc32)no1,6.12,validation
CC1(C)Cc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cccnc4)cc32)CO1,5.72,train
CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(CCSC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cccnc4)cc32)CCS1,5.24,validation
CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(COC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cccnc4)cc32)CO1,6.1,train
CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(CSC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cccnc4)cc32)CS1,5.7,test
CC1(C)Cc2ccc(-c3cncc(F)c3)cc2C2(COC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cccnc4)cc32)CO1,5.23,train
CC1(C)Cc2ccc(-c3cncnc3)cc2C12C=C(F)C(N)=N2,C1=CC2(CCc3ccc(-c4cncnc4)cc32)N=C1,6.1,validation
CC1(C)Cc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cncnc4)cc32)CO1,5.31,train
CC1(C)Cc2ccc(-c3cncnc3)cc2[C@@]2(COC(N)=N2)C1,C1=NC2(CCCc3ccc(-c4cncnc4)cc32)CO1,5.87,train
CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)C(=O)O)=N1,c1ccc(CCNC2=NCCc3ccccc32)cc1,4.57,train
CC1(C)OC(=O)C(C(=O)c2ccc(C(F)(F)F)cc2)C(=O)O1,O=C1OCOC(=O)C1C(=O)c1ccccc1,6.49,train
CC1(C)OC(N)=N[C@](C)(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C1(F)F,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,7.54,train
CC1(C)OCC(N)=N[C@](C)(c2cc(NC3CCCc4cc(C#N)cnc43)ccc2F)C1(F)F,C1=NC(c2cccc(NC3CCCc4cccnc43)c2)CCOC1,6.92,test
CC1(C)OCC(N)=N[C@](C)(c2cc(NC3CCc4cc(Cl)cnc43)ccc2F)C1(F)F,C1=NC(c2cccc(NC3CCc4cccnc43)c2)CCOC1,7.15,train
CC1(C)OCC(N)=N[C@](C)(c2cc(NC3COc4cc(Cl)ccc43)ccc2F)C1(F)F,C1=NC(c2cccc(NC3COc4ccccc43)c2)CCOC1,6.5,test
CC1(C)OCC(N)=N[C@](C)(c2cc(NC3COc4cc(Cl)cnc43)ccc2F)C1(F)F,C1=NC(c2cccc(NC3COc4cccnc43)c2)CCOC1,7.4,train
CC1(C)OCC(N)=N[C@](C)(c2cc(N[C@@H]3CCc4cc(C#N)cnc43)ccc2F)C1(F)F,C1=NC(c2cccc(NC3CCc4cccnc43)c2)CCOC1,5.68,train
CC1(C)OCC(N)=N[C@](C)(c2cc(N[C@H]3CCc4cc(C#N)cnc43)c(F)cc2F)C1(F)F,C1=NC(c2cccc(NC3CCc4cccnc43)c2)CCOC1,5.72,train
CC1(C)OCC(N)=N[C@](C)(c2cc(N[C@H]3CCc4cc(C#N)cnc43)ccc2F)C1(F)F,C1=NC(c2cccc(NC3CCc4cccnc43)c2)CCOC1,6.92,train
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3ccc(Cl)nc3)ccc2F)C1(F)F,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1,6.43,train
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3ccc(F)cc3)ccc2F)C1(F)F,C1=NC(c2cccc(Nc3ccccc3)c2)CCOC1,6.51,train
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3ccc(OCC(F)(F)F)nc3)ccc2F)C1(F)F,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1,4.9,train
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3cccnc3)ccc2F)C1(F)F,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1,5.96,train
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3cncc(C(F)(F)F)c3)ccc2F)C1(F)F,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1,5.72,train
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3cncc(F)c3)ccc2F)C1(F)F,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1,6.36,train
CC1(C)OCC(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)N=C1N,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,7.13,train
CC1(C)OCC(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)(C(F)F)N=C1N,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,6.92,train
CC1(C)OC[C@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)N=C1N,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,7.32,train
CC1(C)OCc2ccc(CN[C@H]3CS(=O)(=O)C[C@@H](Cc4cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c4)[C@@H]3O)cc21,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccc3c(c2)COC3)C1,7.555,test
CC1(C)Oc2ccc(-c3c(F)ccc(F)c3F)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,5.9,train
CC1(C)Oc2ccc(-c3cc(C#N)ccc3F)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,6.23,train
CC1(C)Oc2ccc(-c3cc(Cl)cnc3Cl)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.5600000000000005,train
CC1(C)Oc2ccc(-c3cc(Cl)cnc3F)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,7.0,train
CC1(C)Oc2ccc(-c3cc(F)cc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,6.665,train
CC1(C)Oc2ccc(-c3cc(F)cc(F)c3)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,6.49,train
CC1(C)Oc2ccc(-c3cc(F)ccn3)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccn3)ccc1OCC21COC1,5.88,train
CC1(C)Oc2ccc(-c3cc(F)cnc3Cl)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.42,train
CC1(C)Oc2ccc(-c3cc(F)ncc3Cl)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccncc3)ccc1OCC21COC1,6.23,train
CC1(C)Oc2ccc(-c3cc(O)cc(F)c3)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,6.05,train
